,date,open,high,low,close,volume,open_volume,fast_lag,slow_lag,atr,last_high2,last_low2,last_high1,last_low1
89,20001009,142.8,142.9,141.3,141.95,8468,42959,142.1956926693308,140.33109252599067,1.2649714791691284,145.9,142.05,145.9,138.85
90,20001010,141.9,142.9,141.9,142.85,5049,42060,142.22135178033744,140.38097188191165,1.2597245191855813,145.9,141.95,145.9,138.85
91,20001011,142.7,142.85,141.55,142.5,5132,41804,142.23227916150068,140.42293283474507,1.2605220534591337,145.9,141.95,145.9,138.85
92,20001012,142.3,142.7,140.4,140.5,12540,40848,142.1643466453634,140.42445891722537,1.2811057751728139,145.9,141.95,145.9,138.85
93,20001013,140.4,141.8,140.1,141.55,7641,40814,142.14025462005503,140.44674685945853,1.289400710317907,145.9,140.5,145.9,138.85
94,20001016,141.5,141.9,140.95,141.7,4515,41252,142.12298973299406,140.47156375333063,1.2826799041729984,145.9,140.5,145.9,138.85
95,20001017,141.65,141.7,139.85,140.6,9460,41127,142.06326464542568,140.47410704534389,1.2939139654765033,145.9,140.5,145.9,138.85
96,20001018,140.6,140.85,138.8,139.5,13450,39175,141.9627444632521,140.45481779692125,1.3088859661601366,145.85,140.5,145.9,138.85
97,20001019,139.4,139.9,139.2,139.6,6428,39156,141.87008781763438,140.4378907118337,1.2968288183153818,145.8,139.5,145.9,138.85
98,20001020,139.6,139.85,138.4,138.5,7994,39429,141.7379275110605,140.39951663833205,1.2998619110220075,145.8,139.5,145.9,138.85
99,20001023,138.6,139.2,138.2,139.05,4603,39016,141.63251858905812,140.3727935365829,1.2939240513978094,145.8,138.5,145.9,138.5
100,20001024,139.1,139.65,138.8,138.85,5380,38566,141.52340021301663,140.3426392091258,1.2851334761226052,145.8,138.5,145.9,138.5
101,20001025,138.9,138.9,137.4,137.55,13144,36235,141.3675805968199,140.28733942280647,1.2893882587736427,145.8,138.5,145.9,138.5
102,20001026,137.6,137.75,135.15,135.45,13377,35378,141.13551861263088,140.19155052334494,1.3153409665206992,145.8,137.55,145.9,137.55
103,20001027,135.45,137.15,135.4,136.7,7157,34505,140.9615767062532,140.12241090902128,1.3239480760945468,145.8,135.45,145.9,135.45
104,20001030,137.05,137.05,136.15,136.75,78,33885,140.79641683541973,140.05563049498124,1.3155530646867342,145.8,135.45,145.9,135.45
105,20001031,136.7,138.15,136.7,137.15,8236,33974,140.65342009677582,139.99809325745687,1.3182153802374923,144.65,135.45,145.9,135.45
106,20001101,137.3,137.45,135.7,135.9,6219,34068,140.4670114655297,139.91694289592309,1.326765570727839,144.45,135.45,145.9,135.45
107,20001102,135.85,136.45,135.7,136.1,5533,35034,140.2957561139403,139.84135986828105,1.3153444703173867,144.35,135.45,145.9,135.45
108,20001103,135.8,137.2,135.8,136.15,6450,35304,140.1331774428054,139.76826363326558,1.3170208174398141,144.35,135.45,145.9,135.45
109,20001106,136.2,136.35,134.9,135.05,6433,36414,139.93383715093066,139.67483267023061,1.3196540685796196,143.4,135.45,145.9,135.45
110,20001107,135.1,135.9,135.05,135.35,8836,35172,139.7540788312863,139.58919241933495,1.3103539880136865,143.4,135.05,145.9,135.05
111,20001108,135.35,135.9,135.0,135.9,5507,35286,139.60293848496136,139.5161391041006,1.302228166468861,143.4,135.05,145.9,135.05
112,20001109,135.7,136.9,135.45,136.35,5974,34563,139.47537226986483,139.45344328025703,1.3051543413902702,143.4,135.05,145.9,135.05
113,20001110,136.4,136.6,135.3,136.15,6159,34605,139.34496551418385,139.3880285618361,1.3050522752241258,142.9,135.05,145.9,135.05
114,20001113,135.8,135.8,133.9,134.4,8655,34196,139.15104529794135,139.28925571902747,1.3237641113583016,142.85,135.05,145.9,135.05
115,20001114,134.4,135.2,134.4,135.05,5274,35166,138.99021999213974,139.20531006122494,1.3133925447967507,142.85,134.4,145.9,134.4
116,20001115,135.15,135.5,134.4,135.0,5966,34869,138.83374077676172,139.122036594666,1.3091669498502803,142.5,134.4,145.9,134.4
117,20001116,135.0,135.0,134.05,134.3,3324,34976,138.6559470208103,139.02655072150432,1.3020547330215617,141.7,134.4,145.9,134.4
118,20001117,134.2,134.95,133.85,134.75,7853,32712,138.50277262783734,138.94186654880127,1.2980536491993524,141.7,134.3,145.9,134.3
119,20001120,135.05,135.1,133.95,134.8,6887,30538,138.35756585811822,138.85984938941908,1.2951218937696625,141.7,134.3,145.9,134.3
120,20001121,134.8,135.3,134.2,135.1,7132,28256,138.2298181774077,138.78539692626228,1.291258093893036,140.6,134.3,145.9,134.3
121,20001122,135.3,135.3,133.6,134.4,6823,26430,138.07962922927408,138.69855738316798,1.2993519930238673,139.6,134.3,145.85,134.3
122,20001127,134.3,136.7,134.3,136.5,14075,21196,138.01768298498882,138.65502159340227,1.3211470030629981,139.6,134.3,145.8,134.3
123,20001128,136.5,137.5,136.35,137.5,13517,16082,137.99738169145985,138.63214987868142,1.3177579534973944,139.05,134.3,145.8,134.3
124,20001129,137.25,138.15,137.1,137.5,14230,35909,137.97787652708888,138.60973106920258,1.3124558158043769,139.05,134.3,145.8,134.3
125,20001130,137.45,137.7,136.0,136.25,8481,36837,137.91011666328149,138.56300372129758,1.320129958065676,138.85,134.3,145.8,134.3
126,20001201,136.0,137.7,136.0,137.55,8570,36935,137.89599444119202,138.54294424166793,1.3276521371138803,137.55,134.3,145.8,134.3
127,20001204,137.3,138.1,137.2,137.9,5331,36544,137.8961515219296,138.53021267252598,1.3191837779631106,137.55,134.3,145.8,134.3
128,20001205,137.95,138.9,137.45,138.6,13923,36106,137.9237534230304,138.5315945998027,1.3217741982014652,137.9,134.3,145.8,134.3
129,20001206,138.6,139.5,138.5,139.45,12555,34534,137.98360622997038,138.54978084535117,1.315402431900446,138.6,134.3,145.8,134.3
130,20001207,139.2,139.95,139.2,139.8,8596,32876,138.05483735820684,138.5745376602947,1.304206344140041,139.45,134.3,144.65,134.3
131,20001208,139.6,140.9,139.25,140.8,8214,32444,138.16249079513992,138.618606221477,1.311053743265981,139.8,134.3,144.45,134.3
132,20001211,140.75,141.8,140.75,140.85,9052,31724,138.26788331297757,138.6627922368933,1.3058843622112093,140.8,134.3,144.35,134.3
133,20001212,140.7,140.85,139.6,140.2,7997,30562,138.34365259482158,138.69323199457858,1.304777741177324,140.85,134.3,144.35,134.3
134,20001213,139.95,140.2,139.55,140.0,4548,30746,138.40860739502466,138.71910858874534,1.291811845312426,140.85,134.3,143.4,134.3
135,20001214,140.15,140.85,139.7,140.85,5244,30570,138.5043482814943,138.76130445827513,1.2890036899597048,140.85,134.3,143.4,134.3
136,20001215,140.85,141.15,138.2,138.9,12827,30383,138.5198640351612,138.76405090464593,1.321894706000107,140.85,134.3,143.4,134.3
137,20001218,138.7,139.35,138.2,139.05,5547,30235,138.54065368084113,138.76971326296976,1.3184908504357484,140.85,134.3,143.4,134.3
138,20001219,139.05,139.05,138.05,138.65,4507,29793,138.54494177178853,138.76734270330698,1.3121841009221693,140.85,134.3,142.9,134.3
139,20001220,138.55,138.65,136.75,137.6,10347,29749,138.5078852317184,138.7442270062118,1.3238240197157898,140.85,134.3,142.85,134.3
140,20001221,137.6,137.65,135.9,137.05,8845,30347,138.45071326184708,138.71067795658382,1.3322631480382494,140.85,134.3,142.85,134.3
141,20001222,137.0,137.7,136.5,137.35,4514,30789,138.4075480358923,138.68373383863167,1.329644075799868,140.85,134.3,142.5,134.3
142,20001226,137.25,138.1,137.25,137.95,3242,31239,138.38960497566123,138.66920445568846,1.3201461733087814,140.85,134.3,141.7,134.3
143,20001227,137.95,138.05,136.0,136.45,6245,32029,138.3135420354392,138.62525981300155,1.33459872433237,140.85,134.4,141.7,134.3
144,20001228,136.45,136.9,136.0,136.65,3386,32581,138.24830509287298,138.58614575729854,1.3259928089990558,140.85,134.4,141.7,134.3
145,20001229,136.55,136.65,135.8,136.0,3519,33036,138.16013626570148,138.53493495022332,1.3165672088208566,140.85,134.4,140.85,134.3
146,20010102,135.75,135.75,132.6,132.85,14628,34763,137.95189562783082,138.42236198091197,1.3578233036956913,140.85,134.4,140.85,134.3
147,20010103,132.9,133.9,131.9,133.4,11864,36073,137.77338991693549,138.32290926841867,1.370539673919539,140.85,132.85,140.85,132.85
148,20010104,133.55,134.05,132.6,132.8,7633,36060,137.57835501823214,138.21354472845,1.3721131457231128,140.85,132.85,140.85,132.85
149,20010105,132.7,134.2,132.6,134.15,11803,39383,137.4439097233995,138.13307849620347,1.3766257566988926,140.85,132.8,140.85,132.8
150,20010108,134.1,135.2,133.25,134.55,9774,38128,137.33042306757991,138.0621264467737,1.3879797021107956,140.85,132.8,140.85,132.8
151,20010109,134.55,135.4,134.15,134.2,7509,38768,137.20766137865522,137.98564869535244,1.385247430781869,140.85,132.8,140.85,132.8
152,20010110,134.2,135.1,134.1,134.3,5396,38749,137.09363544223737,137.9126655528702,1.3776187687861885,140.85,132.8,140.85,132.8
153,20010111,134.25,135.55,134.25,134.75,7581,39516,137.00172816999276,137.8500385122193,1.37608176346369,140.85,132.8,140.85,132.8
154,20010112,134.6,136.1,134.6,135.85,8609,38443,136.9565623594048,137.81043378920506,1.3785355899297556,140.85,132.8,140.85,132.8
155,20010116,135.8,135.8,133.3,134.0,9432,39345,136.84061873746737,137.73497965476537,1.401732904980651,140.85,132.8,140.85,132.8
156,20010117,134.1,134.8,133.65,134.45,4651,39309,136.74686898305688,137.6699305526908,1.3967480949810342,140.85,132.8,140.85,132.8
157,20010118,134.5,138.1,134.5,137.85,22391,36953,136.790129022937,137.6734962843207,1.4413669445853703,140.85,132.8,140.85,132.8
158,20010119,137.8,137.8,136.35,136.45,6949,36497,136.77679062988065,137.64926863512622,1.4425279951876402,140.85,132.8,140.85,132.8
159,20010122,136.2,137.2,136.2,136.45,4527,36560,136.7639753110618,137.62552074136136,1.4337650645898652,140.85,132.8,140.85,132.8
160,20010123,136.4,137.55,136.2,136.55,6216,35838,136.75558412239272,137.60422330093837,1.4321063504395712,140.85,132.8,140.85,132.8
161,20010124,136.35,136.55,134.2,135.2,12302,35809,136.69458082347535,137.55661491874156,1.4502824623120554,139.05,132.8,140.85,132.8
162,20010125,134.9,135.8,134.35,135.4,6581,36501,136.64381294804494,137.5139096728259,1.4502768689989458,139.05,132.8,140.85,132.8
163,20010126,135.4,135.9,135.15,135.7,4980,35885,136.6068006755726,137.4779906694036,1.4364100003058973,138.65,132.8,140.85,132.8
164,20010129,135.7,135.7,134.7,134.95,4342,35816,136.54182810005994,137.4279314482273,1.427768218121622,137.95,132.8,140.85,132.8
165,20010130,134.9,136.15,134.4,135.8,8067,35445,136.51273680201837,137.39569518192576,1.4341490454855503,137.95,132.8,140.85,132.8
166,20010131,135.9,136.7,135.6,136.25,8645,34460,136.50243339801764,137.3730081486203,1.4275322327036581,137.95,132.8,140.85,132.8
167,20010201,136.1,136.8,135.8,136.4,6209,33967,136.49841640201694,137.3537406605288,1.419066247897645,137.95,132.8,140.85,132.8
168,20010202,136.4,136.4,135.05,135.85,6578,33607,136.4729883078202,137.32396361774607,1.4176985994244242,137.85,132.8,140.85,132.8
169,20010205,135.35,135.8,133.9,134.2,8616,33366,136.3838515114351,137.26210295204814,1.4282392212179997,137.85,132.8,140.85,132.8
170,20010206,134.2,135.0,133.9,134.75,5360,33023,136.31977890314351,137.2123583391363,1.4217394346592274,137.85,132.8,140.85,132.8
171,20010207,134.5,135.05,134.45,134.55,3383,33085,136.2503758089026,137.1596383720247,1.4054673666461739,137.85,132.8,140.85,132.8
172,20010208,134.55,135.0,134.25,134.65,5401,32676,136.18761597325934,137.10994256267767,1.3924878148313982,137.85,132.8,140.85,132.8
173,20010209,134.75,135.1,133.2,133.7,9528,33739,136.09006240568056,137.04241894757516,1.4025375610723607,137.85,132.8,140.85,132.8
174,20010212,133.6,133.7,132.85,133.45,4114,32732,135.98653054663427,136.97128193871228,1.3915962232293435,137.85,133.7,140.85,132.8
175,20010213,132.85,134.9,132.85,134.15,8290,31930,135.91450974088391,136.91541496962887,1.4046339217792578,137.85,133.45,140.85,132.8
176,20010214,134.2,134.4,133.35,133.9,5662,31813,135.83550935888846,136.85570378211148,1.397611467882639,137.85,133.45,140.85,132.8
177,20010215,133.95,135.1,133.95,134.5,6232,30472,135.78313644285362,136.8090561824657,1.393698369508725,137.85,133.45,140.85,132.8
178,20010216,134.5,135.0,134.0,134.2,4221,30408,135.7210526607809,136.75739170360498,1.3859023621917206,137.85,133.45,140.85,132.8
179,20010220,134.1,134.1,133.2,133.75,5703,29408,135.6437564780052,136.6978393926425,1.378260731257231,137.85,133.45,140.85,132.8
180,20010221,133.7,133.75,131.7,131.75,12543,28637,135.49106014553442,136.5998623749664,1.3915624989551079,137.85,133.45,140.85,132.8
181,20010222,131.9,132.3,131.4,131.8,6509,28358,135.3463126888468,136.5048155952641,1.3818285880847099,137.85,131.75,140.85,131.75
182,20010223,131.8,132.2,130.9,131.3,10439,22126,135.18763375987243,136.40174993991232,1.3802082200038241,137.85,131.75,140.85,131.75
183,20010226,131.7,132.55,131.4,132.15,10534,15998,135.0685108673284,136.31755687179523,1.377629839409689,136.55,131.3,140.85,131.3
184,20010227,132.05,132.15,131.25,131.8,12315,40368,134.94033397057044,136.2281003000765,1.368171822787715,136.55,131.3,140.85,131.3
185,20010228,131.8,132.85,131.45,132.45,7648,41762,134.8426738148618,136.15328643274825,1.368802083722612,136.55,131.3,140.85,131.3
186,20010301,132.45,133.85,132.45,133.25,12200,39279,134.78021601820055,136.0957956122978,1.3694198642429565,136.4,131.3,139.05,131.3
187,20010302,133.2,133.75,133.0,133.65,7700,38840,134.73589382140838,136.04736401601465,1.3571541243569574,136.4,131.3,139.05,131.3
188,20010305,133.55,135.25,133.35,134.65,15193,36206,134.73252543625512,136.0196934414401,1.3679035476370178,136.4,131.3,138.65,131.3
189,20010306,134.65,136.15,134.6,135.7,12068,34044,134.7704656152255,136.01336287824327,1.3715094179808396,136.4,131.3,137.95,131.3
190,20010307,135.7,135.75,134.7,134.85,9718,33133,134.77358461070685,135.99032598956518,1.3651428948525064,136.4,131.3,137.95,131.3
191,20010308,134.85,134.85,133.4,133.5,10222,34141,134.72364011616932,135.9410126036332,1.3668232335682982,136.4,131.3,137.95,131.3
192,20010309,133.4,134.25,133.35,134.1,5261,33894,134.69918364102543,135.90455690851175,1.3575792091412033,136.4,131.3,137.95,131.3
193,20010312,133.85,133.9,132.95,133.7,8308,34280,134.65999996882834,135.860902316264,1.3534687297522687,135.85,131.3,137.85,131.3
194,20010313,133.35,133.35,132.35,132.8,7720,34801,134.58705879358018,135.80029038920927,1.353400042034402,135.7,131.3,137.85,131.3
195,20010314,132.75,133.1,131.7,132.15,7770,35371,134.4914878604986,135.7280074112051,1.3543228134792653,135.7,131.3,137.85,131.3
196,20010315,132.25,132.35,131.6,131.9,5582,35995,134.3898608855771,135.65220528425056,1.3423560250935374,135.7,131.3,137.85,131.3
197,20010316,131.9,131.9,129.95,130.05,16898,41227,134.21967026261328,135.54127052614658,1.3543885790520815,135.7,131.3,137.85,131.3
198,20010319,130.15,130.75,129.95,130.65,6519,42838,134.07968319349118,135.44441368404466,1.343410587387684,135.7,130.05,137.85,130.05
199,20010320,130.8,131.25,130.65,130.95,5569,42362,133.9569505192366,135.3554153932715,1.3286895856572347,135.7,130.05,137.85,130.05
200,20010321,130.55,130.75,129.85,130.1,8027,42822,133.80569755769793,135.25134776172158,1.3241610790105567,135.7,130.05,137.85,130.05
201,20010322,129.85,130.15,128.9,129.25,13612,46910,133.6270427515137,135.13250919218254,1.3226925427925258,135.7,130.05,137.85,130.05
202,20010323,129.75,129.85,129.35,129.45,6100,47838,133.46323715341512,135.0199842576839,1.3083817993708915,135.7,129.25,137.85,129.25
203,20010326,129.55,130.6,128.95,129.3,8569,45202,133.2999729513204,134.90671724268026,1.3151465162150324,135.7,129.25,137.85,129.25
204,20010327,129.35,130.25,129.0,130.05,6536,45185,133.17252303166077,134.81054462401332,1.3138564861909723,135.7,129.25,137.85,129.25
205,20010328,130.1,130.45,128.15,128.15,8064,46930,132.97556134414467,134.6786526512606,1.333384080523824,135.7,129.25,137.85,129.25
206,20010329,128.2,128.55,127.5,128.4,7746,47764,132.79612756594292,134.55432289579008,1.3277725145728574,135.7,128.15,137.85,128.15
207,20010330,128.45,128.45,127.15,127.25,6671,48943,132.5786323672785,134.4096828384477,1.327222563789236,135.7,128.15,137.85,128.15
